,gender,race,age,height,Colorblind
5920,female,white,21,136.63,False
5921,female,black,29,164.45,False
5922,male,black,28,172.18,False
5923,male,white,14,152.02,False
5924,female,asian,19,148.89,False
5925,male,asian,21,151.06,False
5926,female,white,21,157.64,False
5927,female,black,29,162.22,False
5928,female,asian,19,164.25,False
5929,male,asian,21,161.48,False
5930,female,white,21,165.78,False
5931,male,white,14,157.06,False
5932,female,asian,19,167.16,False
5933,female,white,21,155.75,False
5934,male,white,14,160.88,False
5935,male,asian,21,148.95,False
5936,female,white,21,165.67,False
5937,male,asian,21,161.85,False
5938,female,white,21,151.5,False
5939,female,white,21,164.29,False
5940,male,white,14,175.66,False
5941,female,white,21,169.61,False
5942,male,asian,21,159.72,False
5943,female,white,21,180.64,False
5944,male,black,28,154.26,False
5945,female,white,21,150.43,False
5946,female,black,29,161.7,False
5947,male,asian,21,162.98,False
5948,male,asian,21,143.96,False
5949,female,white,21,165.16,False
5950,female,asian,19,164.53,False
5951,female,white,21,164.31,False
5952,male,asian,21,156.29,False
5953,male,asian,21,169.78,False
5954,male,asian,21,163.96,False
5955,female,asian,19,158.06,False
5956,male,white,14,158.14,False
5957,female,white,21,152.84,False
5958,male,asian,21,158.72,False
5959,female,asian,19,173.4,False
5960,male,white,14,155.37,False
5961,male,white,14,170.96,False
5962,male,black,28,155.59,False
5963,female,white,21,161.67,False
5964,male,white,14,162.73,False
5965,female,black,29,155.55,False
5966,male,black,28,173.8,False
5967,female,asian,19,156.03,False
5968,male,white,14,167.48,False
5969,male,black,28,147.67,False
5970,male,white,14,159.13,False
5971,female,black,29,155.38,False
5972,female,white,21,159.7,False
5973,male,white,14,143.08,False
5974,male,black,28,156.11,False
5975,male,asian,21,157.34,False
5976,male,asian,21,156.66,False
5977,female,asian,19,163.07,False
5978,female,white,21,175.67,False
5979,female,black,29,166.14,False
5980,female,asian,19,165.22,False
5981,male,white,14,165.66,False
5982,male,white,14,163.84,False
5983,male,asian,21,174.13,True
5984,female,asian,19,155.29,False
5985,male,asian,21,156.78,False
5986,male,white,14,150.85,False
5987,male,black,28,156.77,False
5988,female,white,21,158.23,False
5989,male,white,14,163.76,False
5990,male,asian,21,145.57,False
5991,male,white,14,158.07,False
5992,male,asian,21,166.03,False
5993,male,asian,21,171.93,False
5994,male,asian,21,173.29,False
5995,male,asian,21,154.35,False
5996,male,asian,21,158.22,False
5997,male,asian,21,148.54,False
5998,male,black,28,159.6,False
5999,female,white,21,153.07,False
6000,female,white,21,155.75,False
6001,male,white,14,160.38,False
6002,male,white,14,161.32,False
6003,female,asian,19,157.23,False
6004,female,white,21,162.14,False
6005,male,asian,21,155.74,False
6006,female,white,21,147.8,False
6007,male,white,14,156.96,False
6008,female,white,21,157.47,False
6009,male,asian,21,151.12,False
6010,female,asian,19,164.01,False
6011,male,black,28,167.67,False
6012,male,white,14,159.63,False
6013,male,asian,21,162.42,False
6014,male,white,14,169.58,False
6015,female,black,29,164.25,False
6016,female,white,21,165.11,False
6017,female,black,29,167.37,False
6018,male,white,14,165.03,False
6019,female,asian,19,165.28,False
6020,female,white,21,155.39,False
6021,female,white,21,177.31,False
6022,female,white,21,160.6,False
6023,female,white,21,157.99,False
6024,female,white,21,157.53,False
6025,female,asian,19,143.4,False
6026,male,white,14,156.29,True
6027,male,asian,21,156.37,False
6028,female,black,29,156.51,False
6029,female,asian,19,156.99,False
6030,male,white,14,153.5,False
6031,male,asian,21,161.19,False
6032,male,black,28,164.69,True
6033,female,white,21,149.63,False
6034,male,white,14,151.19,False
6035,male,asian,21,159.26,False
6036,female,asian,19,145.65,False
6037,female,white,21,145.27,False
6038,male,asian,21,144.8,False
6039,female,asian,19,165.38,False
6040,female,white,21,162.3,False
6041,female,asian,19,157.95,False
6042,male,asian,21,164.93,False
6043,male,black,28,158.4,False
6044,male,asian,21,171.32,False
6045,male,white,14,166.48,False
6046,female,asian,19,184.61,False
6047,male,white,14,155.78,False
6048,female,white,21,158.93,False
6049,female,asian,19,157.82,False
6050,male,white,14,160.62,False
6051,male,white,14,166.82,False
6052,female,white,21,160.3,False
6053,male,white,14,160.4,False
6054,male,asian,21,163.13,False
6055,female,white,21,153.97,False
6056,female,white,21,143.41,False
6057,male,white,14,169.68,False
6058,female,white,21,158.62,False
6059,male,asian,21,142.77,False
6060,male,white,14,161.23,False
6061,male,black,28,153.64,False
6062,male,black,28,157.84,False
6063,male,black,28,149.54,False
6064,male,white,14,154.46,False
6065,male,black,28,170.01,False
6066,male,asian,21,165.42,False
6067,female,asian,19,159.77,False
6068,female,white,21,164.42,False
6069,female,white,21,145.31,False
6070,male,white,14,151.16,True
6071,female,asian,19,158.23,False
6072,female,asian,19,161.41,False
6073,female,asian,19,154.74,False
6074,male,asian,21,168.63,False
6075,male,asian,21,162.37,False
6076,male,asian,21,157.6,False
6077,female,white,21,162.7,False
6078,female,white,21,168.94,False
6079,female,asian,19,158.39,False
6080,female,white,21,165.3,False
6081,male,asian,21,161.76,False
6082,female,asian,19,154.03,False
6083,male,asian,21,157.76,False
6084,female,asian,19,163.16,False
6085,female,white,21,154.38,False
6086,male,asian,21,162.52,False
6087,female,asian,19,162.91,False
6088,female,white,21,160.12,False
6089,female,asian,19,163.89,False
6090,male,asian,21,149.32,False
6091,male,white,14,161.14,False
6092,male,asian,21,159.66,False
6093,male,white,14,171.64,False
6094,female,white,21,157.42,False
6095,female,asian,19,162.23,False
6096,male,black,28,155.49,False
6097,male,black,28,148.68,False
6098,female,asian,19,160.03,False
6099,male,black,28,154.3,False
6100,female,asian,19,163.33,False
6101,male,asian,21,172.31,False
6102,male,white,14,156.05,False
6103,male,asian,21,172.63,True
6104,male,asian,21,164.54,False
6105,male,asian,21,165.15,False
6106,female,asian,19,143.94,False
6107,male,white,14,164.87,True
6108,female,asian,19,151.17,False
6109,female,white,21,162.35,False
6110,female,black,29,167.99,False
6111,female,black,29,165.08,False
6112,female,white,21,155.99,False
6113,female,asian,19,156.15,False
6114,male,asian,21,156.78,False
6115,male,white,14,163.26,False
6116,female,white,21,179.71,False
6117,female,white,21,151.0,False
6118,female,white,21,155.86,False
6119,female,asian,19,171.63,False
6120,female,asian,19,160.68,False
6121,female,white,21,163.77,False
6122,male,black,28,170.78,False
6123,female,white,21,164.14,False
6124,male,white,14,165.38,False
6125,male,asian,21,155.48,False
6126,male,asian,21,162.11,False
6127,female,white,21,168.53,False
6128,female,white,21,149.51,False
6129,female,black,29,176.42,False
6130,male,white,14,153.46,False
6131,male,asian,21,145.44,False
6132,male,white,14,149.61,False
6133,male,black,28,171.64,False
6134,male,asian,21,149.59,False
6135,male,asian,21,164.5,False
6136,male,white,14,158.11,False
6137,female,asian,19,166.74,False
6138,female,white,21,165.22,False
6139,female,white,21,163.43,False
6140,female,white,21,144.27,False
6141,male,black,28,161.85,False
6142,female,black,29,162.02,False
6143,female,asian,19,159.36,False
6144,male,white,14,144.12,False
6145,male,black,28,166.44,False
6146,male,asian,21,151.07,False
6147,female,asian,19,156.42,False
6148,male,asian,21,153.51,False
6149,female,white,21,155.02,False
6150,male,black,28,162.0,False
6151,female,asian,19,146.94,False
6152,female,white,21,164.06,False
6153,male,asian,21,173.92,False
6154,male,asian,21,153.71,False
6155,male,asian,21,155.68,False
6156,female,asian,19,151.03,False
6157,female,black,29,163.31,False
6158,female,white,21,161.53,False
6159,male,black,28,152.85,False
6160,female,white,21,152.4,False
6161,female,white,21,172.3,False
6162,male,asian,21,156.98,False
6163,female,asian,19,169.62,False
6164,male,asian,21,170.9,False
6165,female,white,21,140.0,False
6166,male,white,14,154.32,False
6167,female,asian,19,164.57,False
6168,male,white,14,169.18,False
6169,male,asian,21,145.79,False
6170,male,asian,21,152.84,False
6171,female,asian,19,155.48,False
6172,male,white,14,138.22,False
6173,male,asian,21,147.41,False
6174,male,white,14,158.51,False
6175,female,asian,19,169.79,False
6176,female,white,21,153.89,False
6177,female,white,21,156.89,False
6178,female,white,21,158.01,False
6179,male,black,28,160.37,False
6180,female,white,21,171.52,False
6181,female,black,29,167.63,False
6182,female,black,29,164.22,False
6183,female,asian,19,148.22,False
6184,male,black,28,150.17,False
6185,male,black,28,149.74,False
6186,male,asian,21,163.94,False
6187,female,white,21,142.78,False
6188,male,asian,21,155.81,False
6189,female,asian,19,160.12,False
6190,female,asian,19,160.86,False
6191,female,white,21,164.07,False
6192,female,white,21,154.61,False
6193,male,white,14,151.14,False
6194,male,asian,21,160.42,False
6195,male,asian,21,162.32,False
6196,male,black,28,152.85,False
6197,female,white,21,161.48,False
6198,male,asian,21,154.1,False
6199,female,white,21,168.25,False
6200,female,white,21,149.99,False
6201,female,asian,19,167.43,False
6202,female,asian,19,160.11,False
6203,male,asian,21,164.72,False
6204,female,white,21,152.1,False
6205,male,asian,21,156.42,False
6206,female,asian,19,158.93,False
6207,male,black,28,167.21,False
6208,female,white,21,156.23,False
6209,female,white,21,159.14,False
6210,male,asian,21,143.61,False
6211,male,asian,21,165.7,False
6212,male,white,14,156.03,False
6213,female,white,21,155.1,False
6214,male,asian,21,173.69,False
6215,male,white,14,151.33,False
6216,female,asian,19,153.27,False
6217,male,asian,21,165.92,False
6218,female,asian,19,150.4,False
6219,male,white,14,156.04,False
6220,female,asian,19,168.32,False
6221,female,asian,19,164.42,False
6222,male,asian,21,153.32,True
6223,male,white,14,158.32,False
6224,female,white,21,163.28,False
6225,female,asian,19,164.56,False
6226,female,asian,19,164.99,False
6227,male,white,14,172.47,False
6228,male,asian,21,168.08,False
6229,male,white,14,157.2,False
6230,female,black,29,159.0,False
6231,female,asian,19,160.13,False
6232,male,white,14,154.88,False
6233,male,asian,21,158.0,False
6234,female,asian,19,159.52,False
6235,female,asian,19,148.61,False
6236,female,white,21,157.11,False
6237,male,black,28,164.7,False
6238,female,white,21,169.7,False
6239,female,white,21,162.46,False
6240,male,asian,21,163.94,False
6241,male,asian,21,144.17,False
6242,male,white,14,158.01,False
6243,male,asian,21,150.79,False
6244,male,asian,21,162.87,False
6245,male,asian,21,151.31,False
6246,female,asian,19,167.41,False
6247,female,asian,19,157.36,False
6248,male,black,28,159.52,False
6249,female,white,21,168.08,False
6250,female,asian,19,158.53,False
6251,male,white,14,160.03,False
6252,female,asian,19,155.27,False
6253,female,white,21,162.65,False
6254,male,white,14,168.42,False
6255,male,asian,21,156.68,True
6256,male,white,14,161.77,False
6257,female,white,21,161.78,False
6258,male,black,28,155.01,False
6259,male,black,28,168.57,False
6260,female,white,21,164.8,False
6261,male,white,14,168.12,False
6262,female,asian,19,162.87,False
6263,male,black,28,158.82,False
6264,female,black,29,147.98,False
6265,female,asian,19,158.8,False
6266,male,white,14,155.69,False
6267,female,asian,19,159.44,False
6268,female,white,21,149.97,False
6269,female,white,21,157.54,False
6270,male,white,14,168.6,True
6271,female,asian,19,155.43,False
6272,male,white,14,138.69,False
6273,male,white,14,164.88,False
6274,male,black,28,178.26,False
6275,male,black,28,164.53,False
6276,male,asian,21,161.01,False
6277,male,white,14,171.66,False
6278,male,white,14,151.56,True
6279,female,black,29,158.13,False
6280,female,white,21,149.64,False
6281,male,asian,21,153.78,False
6282,female,black,29,148.45,False
6283,male,asian,21,165.27,False
6284,female,asian,19,161.87,False
6285,male,asian,21,156.0,False
6286,male,asian,21,167.94,False
6287,female,asian,19,167.57,False
6288,male,white,14,163.22,False
6289,female,white,21,154.34,False
6290,male,white,14,152.31,False
6291,male,black,28,152.57,False
6292,male,asian,21,159.4,True
6293,female,asian,19,162.33,False
6294,male,black,28,159.74,False
6295,male,asian,21,160.55,False
6296,female,white,21,172.52,False
6297,female,black,29,165.13,False
6298,male,white,14,175.28,False
6299,male,black,28,156.98,False
6300,female,white,21,161.79,False
6301,male,white,14,158.29,False
6302,female,white,21,164.49,False
6303,female,asian,19,153.11,False
6304,female,asian,19,161.97,False
6305,male,asian,21,155.07,False
6306,male,asian,21,162.36,False
6307,female,asian,19,173.15,False
6308,male,white,14,163.26,True
6309,female,white,21,158.23,False
6310,female,white,21,153.95,False
6311,male,black,28,159.53,False
6312,female,white,21,153.38,False
6313,male,white,14,157.69,False
6314,female,asian,19,169.84,False
6315,male,asian,21,152.04,False
6316,male,white,14,153.12,False
6317,male,white,14,162.53,False
6318,male,asian,21,167.74,True
6319,female,asian,19,171.42,False
6320,male,white,14,157.82,True
6321,male,asian,21,153.68,False
6322,female,black,29,159.33,False
6323,male,white,14,147.78,False
6324,female,white,21,159.93,False
6325,male,white,14,151.76,False
6326,female,asian,19,157.25,False
6327,male,asian,21,173.27,True
6328,female,white,21,161.44,False
6329,male,white,14,149.68,True
6330,female,black,29,154.45,False
6331,male,white,14,171.34,False
6332,male,asian,21,161.84,False
6333,male,white,14,167.36,False
6334,male,white,14,164.06,False
6335,female,asian,19,157.95,False
6336,female,asian,19,163.89,False
6337,female,asian,19,150.48,False
6338,male,asian,21,160.86,False
6339,female,asian,19,163.13,False
6340,female,asian,19,164.7,False
6341,male,white,14,163.06,False
6342,female,asian,19,158.48,False
6343,male,asian,21,153.23,False
6344,female,black,29,167.07,False
6345,female,white,21,172.4,False
6346,male,white,14,169.17,False
6347,male,white,14,161.15,False
6348,female,asian,19,174.39,False
6349,male,asian,21,171.35,False
6350,male,white,14,163.22,False
6351,male,white,14,160.27,False
6352,male,white,14,149.13,False
6353,female,asian,19,161.32,False
6354,female,asian,19,151.0,False
6355,female,white,21,159.72,False
6356,male,asian,21,155.87,False
6357,female,white,21,156.3,False
6358,male,white,14,164.48,True
6359,male,asian,21,150.25,False
6360,female,white,21,167.8,False
6361,female,asian,19,159.67,False
6362,male,asian,21,153.04,False
6363,male,white,14,159.22,False
6364,female,white,21,161.4,False
6365,male,black,28,146.56,False
6366,female,white,21,150.29,False
6367,male,asian,21,154.71,False
6368,male,white,14,161.5,False
6369,female,white,21,169.74,False
6370,male,white,14,152.66,False
6371,female,white,21,137.21,False
6372,male,white,14,157.11,False
6373,male,asian,21,162.95,False
6374,female,black,29,164.52,False
6375,female,black,29,159.87,False
6376,male,white,14,157.71,False
6377,male,white,14,148.67,False
6378,female,white,21,161.37,False
6379,female,asian,19,170.9,False
6380,female,black,29,150.73,False
6381,male,asian,21,167.1,False
6382,female,white,21,158.42,False
